"","b_Intercept","b_Men","b_Z_Age","b_Z_Income","b_Education.L","b_Education.Q","b_Education.C","b_Bill_Payments.L","b_Bill_Payments.Q","b_Bill_Payments.C","b_Bill_PaymentsE4","b_Loss_Awareness","b_Loss_Intuition","sd_Country__Intercept","Intercept","r_Country[Australia,Intercept]","r_Country[Austria,Intercept]","r_Country[Belgium,Intercept]","r_Country[Bulgaria,Intercept]","r_Country[Chile,Intercept]","r_Country[Denmark,Intercept]","r_Country[Germany,Intercept]","r_Country[Hong.Kong,Intercept]","r_Country[Hungary,Intercept]","r_Country[Ireland,Intercept]","r_Country[Italy,Intercept]","r_Country[Mainland.China,Intercept]","r_Country[Norway,Intercept]","r_Country[Serbia,Intercept]","r_Country[Slovenia,Intercept]","r_Country[Spain,Intercept]","r_Country[Sweden,Intercept]","r_Country[UK,Intercept]","r_Country[USA,Intercept]","lp__","z_1[1,1]","z_1[1,2]","z_1[1,3]","z_1[1,4]","z_1[1,5]","z_1[1,6]","z_1[1,7]","z_1[1,8]","z_1[1,9]","z_1[1,10]","z_1[1,11]","z_1[1,12]","z_1[1,13]","z_1[1,14]","z_1[1,15]","z_1[1,16]","z_1[1,17]","z_1[1,18]","z_1[1,19]"
"11",-1.38952505230396,0.50182148902212,-0.266575836524457,0.0524089406096381,0.149604004628946,0.0503201964215714,0.065019179632909,-0.128745752151726,-0.00940017194573171,-0.0299178300069345,-0.0470962067560504,0.0220746313335271,0.0475756621811363,0.315066239019356,-1.12840073277092,0.652858374915911,-0.335734276676957,-0.076861640231602,-0.197770779739836,-0.241783305733071,-0.294164587805115,0.396103404414325,-0.0541363928531502,-0.0788791585023829,-0.805035118264612,-0.15793096396825,-0.169095758671979,-0.324660599236687,0.453738318150474,-0.0997660713741454,0.166427479489412,-0.0628412455907249,0.139627972285166,-0.000780422706544835,-2229.34550190052,2.07213053657521,-1.06559902362732,-0.243953907822158,-0.627711748346626,-0.767404678094427,-0.933659501953311,1.25720675641794,-0.171825432714244,-0.250357381190363,-2.55512974278134,-0.501262732750453,-0.536699073814732,-1.03045188290308,1.44013626963884,-0.316651100684946,0.528230127123164,-0.19945407602642,0.443170213094738,-0.00247701152930222
"12",-1.46790902186381,0.464185918798803,-0.296515137657376,0.0764637431211302,0.0337326661695137,0.120275018311219,0.208162744890918,0.12442087452646,0.229934592153411,-0.108908138083339,-0.162971783058055,0.0481575260583784,0.0612928193716772,0.373177992227578,-1.20090756029442,0.754864420049037,-0.464727366796935,-0.155809797003738,-0.00663446468386617,-0.446057467448876,-0.525303299882302,0.37855908469128,0.281276542027441,0.0977440079382273,-0.32200553768996,0.352357773692417,-0.1064635429556,-0.501466985289998,0.35946065983686,-0.135346777908621,0.178049978716051,-0.256837710230848,-0.0464484900494397,0.296595641172628,-2233.1484957511,2.02279993936162,-1.24532361627994,-0.41752139796261,-0.0177782849526138,-1.19529414043488,-1.40764812186982,1.01441964042837,0.753732931431573,0.26192329122833,-0.862873868225299,0.944208343019158,-0.285288910849476,-1.3437742732272,0.963241850601007,-0.362686923472384,0.477118110993721,-0.688244525615592,-0.124467388262043,0.794783313459047
"13",-1.59735519897375,0.524762300544396,-0.28099050679829,-0.0174761772525629,0.112391378377688,0.222742931360449,-0.00592280600281908,-0.143900979034574,-0.186118161376252,0.278435800453554,-0.365422908730516,0.166214445565161,0.346118695794489,0.348520973189006,-1.14923922683987,0.505755915998666,-0.123196478476392,-0.101167598007672,-0.0737885186878563,-0.378829557636118,-0.56075775046236,0.329568302518027,0.195282200186803,0.0844143712348933,-0.611595811241993,0.0763583693022553,-0.264351584784906,-0.168588453439508,0.572734010259771,0.0504116858436977,0.12760038262598,-0.433870667638081,0.0879251195365744,-0.185570612676649,-2239.25670253561,1.45114915573356,-0.353483686646259,-0.290276929626291,-0.211719019411323,-1.08696344489626,-1.60896414735493,0.945619712645811,0.560316925549556,0.242207435789279,-1.75483215728977,0.219092608985817,-0.758495485554454,-0.48372541800542,1.64332724375004,0.144644626067766,0.366119666941194,-1.24489112855423,0.252280712784799,-0.532451780386865
"14",-1.32466169420309,0.438532839462434,-0.372524486459588,0.167254511384004,0.158623000528057,0.0212885306789573,0.152132762655252,0.152797719510952,-0.0696067387761903,-0.0910554898943727,-0.0236096806609747,-0.0627774944566302,-0.0382443422438858,0.239402522233997,-1.09552457695375,0.497457609503634,-0.224211261763227,-0.320965413110597,-0.464220022220215,-0.278570478838616,-0.2040515250751,0.177321064564941,-0.283217825775813,-0.137007447752038,-0.513950868535132,0.172745296014999,-0.138880549441168,-0.522104816782184,0.177165134259671,-0.0557874741312707,0.0462576239315874,-0.141516670683573,0.156010192348941,0.11635233795838,-2238.9392758058,2.07791298463184,-0.936545111016324,-1.3406935320292,-1.93907740774124,-1.16360711758223,-0.852336571774525,0.740681689191326,-1.18301938982493,-0.572289073956056,-2.14680640679627,0.721568404555711,-0.580113142272673,-2.18086598215481,0.740030358103352,-0.233027929742289,0.193221121899352,-0.591124393189358,0.651664781528298,0.486011328839111
"15",-1.45186303248734,0.406050643782576,-0.199908362265274,-0.0370696181594452,0.117076888408758,0.195883804180744,0.0893967158165479,-0.129222198677849,0.131665302685557,-0.155616800309184,-0.116376311251612,0.00424322679188359,0.0433452124369291,0.316042415229779,-1.25411815631726,0.468537741565338,-0.0900511766456407,-0.00976445362154992,0.181897627965723,-0.00221825629793767,-0.217843631862016,0.430564268970374,0.331435787307815,0.251957031043368,-0.401782646083759,0.132274394944213,-0.25268371290007,0.0613012665893381,0.594161910643002,0.150248297015702,0.214461618701126,-0.018763935246859,0.152493099743508,0.0235470560208747,-2239.22560848077,1.48251538080636,-0.284933832631828,-0.0308960226571192,0.575548151767775,-0.00701885630232539,-0.689286062137048,1.36236229133147,1.04870666510647,0.797225368816975,-1.27129343000256,0.418533679563368,-0.799524686318942,0.193965314892208,1.88000686620186,0.475405482857306,0.678584925207591,-0.0593715727467046,0.482508335574634,0.0745059994676815
"16",-1.51270732475437,0.529497852398254,-0.386093012433698,0.12781664175714,0.0828050159095621,0.122451420662983,0.241044007380906,0.243503661933895,-0.0843900373764263,-0.0687181913684676,0.00735990823496926,0.00651027329631826,0.136732350630244,0.287568858984056,-1.12030140552562,0.571343973512393,-0.251222828000038,-0.215232095323709,-0.537633111912415,-0.256290718974573,-0.182226524380555,0.315528579030986,-0.114140035607899,-0.287911662199916,-0.512686897125259,-0.131103131511096,-0.168961917869661,-0.45581841285544,0.352359081845976,0.0255205619644855,-0.0298675906587751,-0.218881510690659,0.148468653706272,0.217238319954719,-2234.18313029749,1.98680752683332,-0.873609294440211,-0.748454113161266,-1.86958043305455,-0.891232520377954,-0.633679616855379,1.09722791315342,-0.396913754886886,-1.00119207349875,-1.78283176744699,-0.455901699419979,-0.587552902865009,-1.58507570835656,1.2253033346198,0.088745916559416,-0.103862395825102,-0.761144692314527,0.516289052405717,0.755430614852366
"17",-1.4573077913773,0.536191336643459,-0.315227694542865,0.135905499353372,0.120463591155306,0.290291158018617,0.12076018514736,0.00367028824719099,-0.0415504102688671,-0.106755815606254,-0.0772336147633564,0.0376549575102208,0.0272378348488945,0.303275202750197,-1.14975176428476,0.563464537557082,0.0934148709998304,-0.108859257885691,-0.315299756502719,-0.189567445218994,-0.279521392954824,0.375732131121245,0.0172590411303527,-0.327185910475855,-0.628774390398247,0.0450847561099055,-0.372381211252317,-0.408331356041964,0.354033386136079,-0.0469969794490893,0.0123958427790851,-0.0990322581685452,0.104132479304364,0.180425798757164,-2234.64912448648,1.85793145119484,0.308020141946042,-0.358945462400225,-1.03964898430033,-0.625067409072473,-0.921675726930637,1.23891478008748,0.0569088437625043,-1.07884161813702,-2.07327992759157,0.148659553109066,-1.22786567406581,-1.34640535176989,1.16736674454618,-0.154964794427324,0.0408732486753799,-0.326542550365111,0.343359689021908,0.594924336447574
"18",-1.44203870392604,0.407836811584381,-0.282557872527503,-0.0114208688965096,0.150236294460537,0.0179645481192066,0.10085403673728,-0.0302886942640972,0.0386275264587478,0.0561539194071094,-0.0458722750242844,0.128914372986862,0.152336993246602,0.383297575082247,-1.13197888771147,0.698672898086792,-0.620103700137889,-0.414620956769305,-0.181809421105227,-0.347710019303818,-0.321684668466644,0.302493950354828,-0.0842763587005326,0.34789708319145,-0.46108684675483,0.238876083369046,-0.122033891461609,-0.278187510245356,0.50190886809317,0.0615011660925916,0.271871144396329,-0.282934585913588,0.184091742098044,-0.0478063705933453,-2231.52843303941,1.8227949862111,-1.61781273989231,-1.08172079272961,-0.474329692970834,-0.907154237094266,-0.839255683779418,0.789188270470848,-0.219871880698564,0.90764227536999,-1.20294746622358,0.623213134906446,-0.318378981227374,-0.725774250425831,1.30944963057873,0.160452792009954,0.709295237096115,-0.73815908136877,0.480284129265733,-0.124723905657601
"19",-1.47510097652465,0.522484175245634,-0.318390427416999,0.0968004544196399,0.0146107793977354,0.0681163123587142,0.129491077812536,0.113630148068293,-0.168675776682311,0.109877781694759,-0.0817824085913173,-0.0705510544736055,0.0186214043753021,0.362159862699365,-1.21953002140812,0.577475476241826,0.194839060219287,-0.176454397913803,-0.268789768964561,-0.0464097952631785,-0.275887805437865,0.382953371813862,0.0311580519860374,-0.353646704116978,-0.842999495809776,0.161291697391039,-0.215528272768909,-0.410470875117115,0.583323998586759,0.0739254281458641,0.0196215538634914,-0.0885131896210433,0.0618118684368776,0.233222705047661,-2234.77050256417,1.59453196148685,0.537991865711046,-0.487227923598705,-0.74218541768028,-0.128147263247954,-0.761784598054382,1.05741527777129,0.0860339733779451,-0.976493368097355,-2.32769995417622,0.44536049961155,-0.595119158601578,-1.1333969260361,1.61068096900342,0.204123746885863,0.0541792613826442,-0.244403642527664,0.17067564576638,0.643977229584008
"20",-1.44158833867002,0.416764469721854,-0.244093168328366,0.0330208784955159,0.242920272337027,0.0332116330449216,0.139381921755421,-0.0452954396147988,-0.00720731258561965,0.0925708237226392,-0.0426060813373567,0.131652930230104,0.210072618338522,0.320181917091132,-1.09201383616293,0.592174808028368,-0.707957876827585,-0.245291707809561,-0.204353605449704,-0.2717464562036,-0.360330093998954,0.488001013706388,-0.0122475268037443,0.109966929360205,-0.547048528122514,0.185885842690863,-0.189218796579368,-0.303746954389183,0.345199889727869,0.167628381915889,0.206082484774263,-0.396315078388098,0.240032591750284,-0.274813225096172,-2237.69609919341,1.84949485407641,-2.21111136837275,-0.766101065413212,-0.638242182151528,-0.848725183084758,-1.12539176875624,1.52413670996757,-0.03825177547506,0.343451405248802,-1.70855535219626,0.580563213499515,-0.590972776659063,-0.948669922239016,1.07813674446086,0.523541065150714,0.643641860372792,-1.23778095274286,0.749675665418559,-0.858303390750055
"21",-1.57627364239822,0.449397228168973,-0.302901911822415,0.127786256993581,0.0519651078865195,0.0912406393699071,0.229485342398249,0.174150124282043,-0.106560371426073,0.0777578519982014,-0.0354113607955325,-0.0825261630689021,-0.0471627762283605,0.38281652468759,-1.38992715211398,0.701813647102745,0.363326162557236,-0.203472068265474,-0.00257423905675174,-0.0728555348722236,-0.185463718050741,0.344854199241754,0.184473260509048,0.136652685281132,-0.364519233130448,0.295511944148673,-0.115488669343927,-0.167729729210771,0.836632746605026,-0.00458931410716272,0.289437130123074,-0.00990705970439115,0.194725295306887,0.699067001508105,-2237.07648903165,1.83328984472518,0.949086936238557,-0.53151328415492,-0.00672447214459337,-0.190314498392356,-0.484471557757583,0.900834151616583,0.481884267299049,0.356966526961322,-0.952203495990478,0.771941452605358,-0.30168151554632,-0.438146522926753,2.18546664694735,-0.0119882863230838,0.756072717496401,-0.0258793940843492,0.50866481133697,1.8261150092165
"22",-1.66611295522553,0.521959202041135,-0.266313585969301,-0.0212475732220152,0.224422747442928,0.036676888110396,0.0830204921237803,-0.0259614528615596,0.0267793983184883,0.106400118071554,-0.239366929246881,0.199611835105257,0.200833742998017,0.337319884065323,-1.25155404217939,0.60565640994754,-0.544060080316863,-0.175733994786582,-0.211003675696933,-0.11943410550955,-0.123943449545108,0.594388756499304,0.041235211699271,0.189836989460637,-0.393394602359539,0.126000699318884,-0.068969460366117,-0.187228630701914,0.37525619646996,0.262060793296688,0.256230633984663,-0.0193637828975434,0.309297744459524,-0.259225598432591,-2235.86413805935,1.79549572544693,-1.61289062998582,-0.520971348230839,-0.625529906965316,-0.354067788919379,-0.367435942558032,1.76209225894373,0.122243643636749,0.562780311592525,-1.16623602978399,0.373534752236791,-0.204463073848208,-0.555047714488295,1.11246390798975,0.776891033337183,0.759607263279632,-0.0574048071645654,0.916927104124188,-0.768485970374609
"23",-1.65654467825477,0.514960069537128,-0.322937500779501,0.0630951720351625,0.0881937551157296,0.02040990605046,0.212345148850585,0.0567624064528233,-0.0704956802678241,-0.0134553104798534,-0.190689786208117,0.0592912214342113,0.157703615020288,0.429873761815869,-1.30193708548525,0.805468507770708,-0.293897108334209,-0.0213546798126656,0.0256258053902556,-0.240137947355713,-0.0631019555990585,0.505517550770771,0.0194349310429277,0.214139026733926,-0.542366224900722,0.226671439453635,-0.300320201536258,-0.211494538168308,0.607109931103958,-0.19729029366698,0.292701033505854,-0.136826643993841,0.347653427454325,0.130041975615157,-2223.23987146076,1.87373266134749,-0.683682360823165,-0.0496766300005363,0.0596123970953873,-0.558624342042474,-0.146791828681294,1.17596744829312,0.0452107869083025,0.498143980291705,-1.26168720465669,0.527297685013692,-0.698624173449544,-0.491992200861281,1.41229817921291,-0.458949373494181,0.680899974609821,-0.318294941789093,0.808733768690068,0.302512009725448
"24",-1.52607855780374,0.567529342378365,-0.33858080367192,0.0931015258466987,0.0808328335545354,-0.049876474347348,0.215474811619904,0.0577645052178016,-0.0448185218212992,0.137935274805197,-0.190752527078701,-0.0672988915250622,-0.0256137708976356,0.285076948957511,-1.31058239876884,0.568698235095356,0.0281167025902165,-0.174708386058375,-0.199161851028644,-0.462229702341429,-0.152948385124325,0.369012593812095,0.113419260560948,0.141002540394063,-0.381110717241126,-0.102942298099454,-0.112599604585288,-0.281715822402885,0.583117044546118,0.290026942032334,0.26336369652123,0.124341318903315,0.171611794640588,0.199915145583678,-2234.81173355395,1.99489378981714,0.0986284674823259,-0.612846414616338,-0.698624886217399,-1.6214208270144,-0.536516143040108,1.29443153913891,0.397854898390444,0.494612212280547,-1.33686963689909,-0.361103549325544,-0.394979688807004,-0.988209756815074,2.04547244762686,1.01736370861595,0.923833713965007,0.43616756583798,0.601984114352809,0.701267311561812
"25",-1.43600618880384,0.390277584502586,-0.23952907783494,0.0348875366695104,0.122856147235309,0.216119951397985,-0.00695860384722278,0.2241500672116,0.114405950170549,-0.093185687866271,-0.00307507306965347,0.0485419651920973,0.0704441963114685,0.446818411308044,-1.11758366604896,0.49511344252683,-0.791089897285485,-0.097225932976218,-0.0873426940842579,0.116174997358712,-0.239718417617419,0.338127010397624,-0.0769961020507942,0.0056754062329947,-0.33935553709427,0.0538763392411407,-0.124350869666681,-0.484931637000079,0.406166720812836,0.039785497884237,0.331765561815174,-0.0974541434315408,0.0507839760673027,0.0534762928362437,-2231.01203190521,1.10808648434474,-1.77049530024871,-0.217596075979933,-0.195476936208975,0.260004947017769,-0.536500760825081,0.756743683430077,-0.172320790957094,0.0127018182092814,-0.759493182254552,0.120577706463392,-0.278302922439227,-1.08529913881673,0.909019661082896,0.0890417603154859,0.742506471127596,-0.21810682139585,0.1136568565262,0.119682384348698
"26",-1.36090388118046,0.542189174690809,-0.295024063527385,0.106678558784925,0.065934725662279,0.0688620097588936,0.173309547278773,-0.0542280129115967,-0.0680046556564242,0.024342069700211,-0.330342465050789,0.0273244795166915,0.119687447074265,0.410924412479912,-1.05982208186681,0.687222184384243,0.0844553993192026,-0.478790745635338,-0.520223182990022,-0.662334525460333,-0.41348564467201,0.326378834051318,-0.0510101083289199,-0.12229640520349,-0.777457622756964,0.137756337494565,-0.304389113637966,-0.232486165223915,0.364568234078197,-0.0952525995062832,-0.103948137608368,-0.353827072860328,0.190857450325157,0.0553454085450714,-2229.96324155331,1.6723810109915,0.20552538801362,-1.16515527209945,-1.26598266540189,-1.61181595774067,-1.00623285478865,0.794255157734813,-0.124135015539904,-0.297612897869553,-1.89197234125138,0.335235224072504,-0.740742346751779,-0.565763819727504,0.887190497829133,-0.231800780419537,-0.252961699162737,-0.861051478360696,0.464458777645604,0.134685131533228
"27",-1.6032338577148,0.558491085468842,-0.32123675872513,0.0470645043151171,0.166561868079884,0.0534276711485008,-0.0264101824961196,0.0329790934263547,0.0616936016122243,0.0597524217297935,-0.0861143828586725,0.104458210742649,0.172877028707712,0.311817406400931,-1.18634457237556,0.63617524609259,-0.173914788419256,-0.0951363035799904,-0.147346119657246,-0.115169103741505,-0.419982103131503,0.428087663393548,-0.144690215934745,0.16845207758671,-0.490161614862652,0.17349231591523,-0.435873338284684,-0.456215672541262,0.412694450339441,-0.0947380927934748,-0.061502346738312,-0.170768229983203,0.182673196936289,-0.107149415822739,-2231.62067290744,2.04021723301297,-0.5577456064003,-0.305102606932934,-0.472539751253624,-0.369347898408923,-1.34688472968534,1.37287930245664,-0.464022254577745,0.540226665121177,-1.57195077888759,0.556390734942345,-1.39784800122493,-1.46308597010991,1.32351319030857,-0.30382554292579,-0.197238337167211,-0.54765457757554,0.585833866828492,-0.343628718677005
